frame_name;position;guessed_gender;actor;gender;top;right;bottom;left
PromisingYoungWoman-105251.jpeg;[310.22433 189.35138 417.46817 331.78   ];F;Bo_Burnham;M;1160;9240;2700;7690
PromisingYoungWoman-119751.jpeg;[615.679     72.769875 891.62177  452.13397 ];M;Bo_Burnham;M;990;8470;4200;5260
PromisingYoungWoman-153001.jpeg;[558.15533   88.187256 659.92487  231.65991 ];M;Bo_Burnham;M;960;6550;2250;5260
PromisingYoungWoman-153751.jpeg;[539.0656   94.8881  805.18335 465.20746];M;Bo_Burnham;M;1340;8470;4550;5260
PromisingYoungWoman-154001.jpeg;[499.06586 118.61641 754.0225  475.35034];M;Bo_Burnham;M;2010;7650;4680;4980
PromisingYoungWoman-154501.jpeg;[582.7589  112.86899 690.0727  252.50478];M;Bo_Burnham;M;1250;6980;2540;5690
PromisingYoungWoman-154751.jpeg;[519.8344 137.7975 780.5338 490.7682];M;Bo_Burnham;M;2060;8120;5270;4910
PromisingYoungWoman-17751.jpeg;[612.4979  102.12401 751.3087  267.58148];M;Bo_Burnham;M;1250;7410;2540;6120
PromisingYoungWoman-45251.jpeg;[374.27795  84.21968 430.6748  160.65878];M;Bo_Burnham;M;940;4320;1560;3700
PromisingYoungWoman-45251.jpeg;[ 998.5092   467.76886 1064.1865   543.344  ];F;Bo_Burnham;M;940;4320;1560;3700
PromisingYoungWoman-45251.jpeg;[1065.1082   336.97833 1120.913    452.55557];M;Bo_Burnham;M;940;4320;1560;3700
PromisingYoungWoman-46251.jpeg;[469.049     66.751175 650.5596   318.31207 ];M;Bo_Burnham;M;1180;6550;3040;4690
PromisingYoungWoman-77751.jpeg;[520.80426  93.62484 731.4801  384.7198 ];M;Bo_Burnham;M;1120;7650;3790;4980
PromisingYoungWoman-98251.jpeg;[785.6838   123.114365 913.2459   280.6651  ];M;Bo_Burnham;M;1390;8980;2680;7690
PromisingYoungWoman-98251.jpeg;[420.31564 242.799   589.1066  458.57855];F;Bo_Burnham;M;1390;8980;2680;7690
PromisingYoungWoman-98501.jpeg;[800.4425   83.57651 923.05066 254.1332 ];M;Bo_Burnham;M;1100;9130;2390;7840
PromisingYoungWoman-98501.jpeg;[453.29156 232.88782 548.0004  415.24136];M;Bo_Burnham;M;1100;9130;2390;7840
PromisingYoungWoman-99751.jpeg;[812.17725 104.36608 869.74634 181.42755];M;Bo_Burnham;M;1150;8680;1770;8050
PromisingYoungWoman-99751.jpeg;[350.12875 210.97522 402.7925  274.2681 ];F;Bo_Burnham;M;1150;8680;1770;8050
PromisingYoungWoman-99751.jpeg;[708.77985 212.4209  730.7776  242.14612];M;Bo_Burnham;M;1150;8680;1770;8050
SilverLiningsPlaybook-107751.jpeg;[605.85516   20.226997 845.6842   359.01904 ];M;Chris_Tucker;M;820;8250;3500;5570
SilverLiningsPlaybook-115001.jpeg;[728.0732   52.47109 945.19794 366.20108];M;Robert_De_Niro;M;820;9430;3500;6760
SilverLiningsPlaybook-115751.jpeg;[721.28064   67.414795 957.31464  382.98077 ];M;Robert_De_Niro;M;1120;9430;3790;6760
SilverLiningsPlaybook-129001.jpeg;[356.4878   60.83601 576.89343 352.43314];M;Robert_De_Niro;M;930;5880;3160;3650
SilverLiningsPlaybook-131001.jpeg;[344.2092    52.918636 577.45593  384.32776 ];M;Robert_De_Niro;M;1120;5570;3790;2900
SilverLiningsPlaybook-134251.jpeg;[545.4115  114.18219 780.3838  451.8723 ];M;Robert_De_Niro;M;1340;8470;4550;5260
SilverLiningsPlaybook-141251.jpeg;[468.78125  68.05451 594.1597  237.33636];M;Robert_De_Niro;M;960;5830;2250;4540
SilverLiningsPlaybook-141251.jpeg;[ 878.6336   163.45897 1018.8243   341.76816];F;Robert_De_Niro;M;960;5830;2250;4540
SilverLiningsPlaybook-148751.jpeg;[352.91608 -82.4211  717.4823  430.0912 ];M;Robert_De_Niro;M;330;7180;4180;3320
SilverLiningsPlaybook-168251.jpeg;[297.20728  60.5402  553.301   438.7402 ];M;Robert_De_Niro;M;1420;5870;4090;3190
SilverLiningsPlaybook-22751.jpeg;[833.3163  125.97128 933.0335  254.49329];M;Robert_De_Niro;M;1400;9150;2470;8080
SilverLiningsPlaybook-24001.jpeg;[515.65283   65.595894 674.9073   290.48907 ];M;Robert_De_Niro;M;980;6750;2840;4890
SilverLiningsPlaybook-31501.jpeg;[490.70468  44.10922 600.14355 197.92839];M;Bradley_Cooper;M;530;6260;1820;4970
SilverLiningsPlaybook-31501.jpeg;[774.30743 131.81577 898.0218  321.9579 ];M;Bradley_Cooper;M;530;6260;1820;4970
SilverLiningsPlaybook-31501.jpeg;[750.43524 238.09824 816.259   348.59787];M;Bradley_Cooper;M;530;6260;1820;4970
SilverLiningsPlaybook-7001.jpeg;[321.76822   39.358433 679.0998   539.48926 ];M;Bradley_Cooper;M;1190;7180;5040;3320
SilverLiningsPlaybook-7001.jpeg;[ 906.2789   220.08733 1050.906    431.44864];M;Bradley_Cooper;M;1190;7180;5040;3320
SilverLiningsPlaybook-9751.jpeg;[ 773.9026    115.893036 1007.81213   427.79306 ];M;Robert_De_Niro;M;1920;9840;4150;7610
Ted-101501.jpeg;[410.85956 127.38229 494.7322  243.37578];M;Mark_Wahlberg;M;1400;5090;2470;4020
Ted-102001.jpeg;[299.13525 116.95727 411.9005  274.7882 ];F;Amanda_Seyfried;F;1530;4250;2820;2960
Ted-109001.jpeg;[481.42505 157.45145 528.7007  221.53487];F;Amanda_Seyfried;F;1700;5330;2220;4810
Ted-109001.jpeg;[268.089   123.82729 328.16177 208.09581];M;Amanda_Seyfried;F;1700;5330;2220;4810
Ted-110001.jpeg;[592.97955 123.39132 746.55475 339.95206];F;Amanda_Seyfried;F;1840;7690;3390;6140
Ted-110251.jpeg;[244.23282 171.91988 409.52032 388.7919 ];M;Mark_Wahlberg;M;2010;4280;3870;2420
Ted-110251.jpeg;[647.21594 132.99242 791.0812  415.21582];F;Mark_Wahlberg;M;2010;4280;3870;2420
Ted-110501.jpeg;[614.58795 131.35803 770.92255 355.13858];F;Amanda_Seyfried;F;1840;7860;3390;6310
Ted-110751.jpeg;[519.4741  114.47115 618.84467 260.9161 ];F;Amanda_Seyfried;F;1400;6290;2470;5210
Ted-110751.jpeg;[237.66217   19.914196 351.04358  222.2336  ];F;Amanda_Seyfried;F;1400;6290;2470;5210
Ted-111751.jpeg;[481.34567 131.29651 584.8708  275.8954 ];F;Amanda_Seyfried;F;1630;5930;2710;4850
Ted-114501.jpeg;[647.67584 124.48337 793.5121  354.51602];F;Mark_Wahlberg;M;1960;3540;3250;2250
Ted-114501.jpeg;[228.30804 169.79189 347.43594 325.7038 ];M;Mark_Wahlberg;M;1960;3540;3250;2250
Ted-114751.jpeg;[522.02734 130.4361  574.44543 199.8652 ];M;Amanda_Seyfried;F;1350;5840;1980;5220
Ted-114751.jpeg;[218.96783 120.16264 267.91037 202.98236];M;Amanda_Seyfried;F;1350;5840;1980;5220
Ted-116251.jpeg;[720.2638  156.90646 855.5387  346.5182 ];F;Amanda_Seyfried;F;1840;8720;3390;7170
Ted-116251.jpeg;[228.86032 122.27466 334.23337 273.3804 ];M;Amanda_Seyfried;F;1840;8720;3390;7170
Ted-118001.jpeg;[383.29733 163.21931 468.1584  272.5589 ];F;Mark_Wahlberg;M;1880;4530;2620;3780
Ted-118001.jpeg;[786.55536 188.37785 855.15985 275.13913];F;Mark_Wahlberg;M;1880;4530;2620;3780
Ted-118251.jpeg;[402.85272 196.69519 482.72592 305.37286];M;Mark_Wahlberg;M;2060;4940;2950;4040
Ted-118251.jpeg;[793.6784  193.35507 864.0808  283.0416 ];F;Mark_Wahlberg;M;2060;4940;2950;4040
Ted-119251.jpeg;[287.0069  153.29062 319.56744 195.71436];F;Amanda_Seyfried;F;1580;3250;1940;2890
Ted-119251.jpeg;[426.62906 152.98141 461.58713 197.82903];M;Amanda_Seyfried;F;1580;3250;1940;2890
Ted-120751.jpeg;[372.49603 136.76967 477.25812 283.45135];M;Morgan_Freeman;M;1630;4850;2710;3780
Ted-122251.jpeg;[531.32416 133.0366  687.262   366.69186];M;Mark_Wahlberg;M;1840;6830;3390;5280
Ted-125751.jpeg;[392.40848 226.75017 480.31613 341.4564 ];M;Mark_Wahlberg;M;2450;4740;3350;3840
Ted-125751.jpeg;[677.1559  128.64186 734.6537  202.57787];F;Mark_Wahlberg;M;2450;4740;3350;3840
Ted-143751.jpeg;[302.1567   113.657455 423.3935   285.81934 ];F;Amanda_Seyfried;F;1530;4400;2820;3110
Ted-153001.jpeg;[448.5578  174.13239 633.10236 366.72375];M;Mark_Wahlberg;M;2020;6140;3560;4590
Ted-154751.jpeg;[359.3364  116.62228 426.87598 220.47798];M;Morgan_Freeman;M;1420;4250;2050;3630
Ted-155751.jpeg;[488.88382 138.872   622.2623  338.12347];F;Mark_Wahlberg;M;1670;6310;3220;4760
Ted-156251.jpeg;[600.0978  133.00017 700.29126 279.0487 ];M;Mark_Wahlberg;M;1630;6890;2710;5810
Ted-156501.jpeg;[279.66742 144.6581  426.61252 354.3816 ];M;Morgan_Freeman;M;1670;4250;3220;2700
Ted-159001.jpeg;[281.676   114.44868 414.36365 300.78827];M;Morgan_Freeman;M;1330;4250;2880;2700
Ted-159501.jpeg;[311.8288  109.46823 440.9414  291.4568 ];M;Morgan_Freeman;M;1330;4590;2880;3040
Ted-1751.jpeg;[ 99.106964 261.56653  185.75385  387.3304  ];F;Jessica_Barth;F;1750;4380;2830;3300
Ted-1751.jpeg;[325.56546 136.03662 430.71097 293.07452];F;Jessica_Barth;F;1750;4380;2830;3300
Ted-23001.jpeg;[279.95865 140.53958 342.90552 230.93382];M;Mark_Wahlberg;M;1560;3420;2180;2800
Ted-23751.jpeg;[308.63892 117.84908 453.96808 313.8545 ];M;Mark_Wahlberg;M;1500;4590;3050;3040
Ted-29751.jpeg;[535.76086 156.4218  651.6544  313.50964];M;Mark_Wahlberg;M;1820;6550;3110;5260
Ted-35751.jpeg;[293.6494  146.7368  432.64383 349.84717];M;Mark_Wahlberg;M;1840;4420;3390;2870
Ted-36001.jpeg;[301.28006 144.9646  443.21466 349.29105];M;Mark_Wahlberg;M;1840;4590;3390;3040
Ted-59001.jpeg;[288.93228 119.70408 387.1171  247.93483];F;Amanda_Seyfried;F;1400;4020;2470;2940
Ted-62251.jpeg;[366.1144   120.559044 426.54944  198.64961 ];F;Amanda_Seyfried;F;1350;4320;1980;3700
Ted-62501.jpeg;[247.7259  140.05042 324.42133 253.01341];M;Mark_Wahlberg;M;1560;3440;2450;2550
Ted-62751.jpeg;[399.4275  129.53525 456.76492 208.65056];F;Amanda_Seyfried;F;1420;4530;2050;3910
Ted-63251.jpeg;[304.12408 160.34665 422.11847 321.38254];F;Amanda_Seyfried;F;1960;4250;3250;2960
Ted-63751.jpeg;[298.0458  145.53758 422.02148 311.62183];F;Amanda_Seyfried;F;1670;4420;3220;2870
Ted-64001.jpeg;[339.7019  149.88422 464.74634 323.0084 ];F;Amanda_Seyfried;F;1840;4940;3390;3390
Ted-69501.jpeg;[426.57516 107.58843 524.731   252.15656];F;Amanda_Seyfried;F;1400;5210;2470;4140
Ted-69501.jpeg;[717.2415   51.19202 852.8209  290.32397];M;Amanda_Seyfried;F;1400;5210;2470;4140
Ted-69751.jpeg;[477.58063 114.62297 566.9426  244.54973];M;Mark_Wahlberg;M;1460;5730;2360;4840
Ted-70001.jpeg;[485.2558  135.5937  622.0674  329.43784];M;Mark_Wahlberg;M;1670;6310;3220;4760
Ted-70251.jpeg;[323.69562 113.46831 451.61472 300.0176 ];F;Amanda_Seyfried;F;1500;4590;3050;3040
Ted-70501.jpeg;[498.79294 138.38559 639.3834  333.07004];M;Mark_Wahlberg;M;1670;6480;3220;4940
Ted-71001.jpeg;[511.79236 135.59674 647.4265  320.76254];M;Mark_Wahlberg;M;1670;6480;3220;4940
Ted-71251.jpeg;[197.9552  170.17932 273.98315 280.3413 ];F;Amanda_Seyfried;F;1860;2850;2750;1950
Ted-75751.jpeg;[545.9301  148.4899  690.1429  349.20538];M;Mark_Wahlberg;M;1840;6830;3390;5280
Ted-75751.jpeg;[ 45.102077 209.66315  109.364845 294.53662 ];M;Mark_Wahlberg;M;1840;6830;3390;5280
Ted-75751.jpeg;[202.89662 215.20332 262.07794 289.07468];M;Mark_Wahlberg;M;1840;6830;3390;5280
Ted-75751.jpeg;[417.6439  245.7037  471.71155 324.62506];M;Mark_Wahlberg;M;1840;6830;3390;5280
Ted-75751.jpeg;[336.84525 268.28812 381.90848 321.86636];F;Mark_Wahlberg;M;1840;6830;3390;5280
Ted-75751.jpeg;[ -6.068078 260.01974   38.241875 312.12863 ];M;Mark_Wahlberg;M;1840;6830;3390;5280
Ted-78501.jpeg;[537.9913  130.48807 643.2346  275.31052];F;Jessica_Barth;F;1630;6290;2710;5210
Ted-79001.jpeg;[512.97815 128.62135 623.07294 279.35956];F;Jessica_Barth;F;1530;6260;2820;4970
Ted-79501.jpeg;[347.26566 137.15082 476.55276 300.25198];F;Amanda_Seyfried;F;1680;4830;2970;3540
Ted-79501.jpeg;[ 95.406746 248.13965  131.85513  297.93365 ];M;Amanda_Seyfried;F;1680;4830;2970;3540
Ted-79501.jpeg;[279.83466 194.14746 298.90872 218.47714];M;Amanda_Seyfried;F;1680;4830;2970;3540
Ted-85001.jpeg;[200.94717 165.71404 288.08347 279.2747 ];F;Amanda_Seyfried;F;1750;3060;2830;1990
Ted-85001.jpeg;[394.97162  101.588776 458.21375  192.27266 ];M;Amanda_Seyfried;F;1750;3060;2830;1990
Ted-85001.jpeg;[ 89.345055 105.90542  145.75777  178.67143 ];M;Amanda_Seyfried;F;1750;3060;2830;1990
Ted-85001.jpeg;[278.7533    99.326775 332.67004  168.84213 ];M;Amanda_Seyfried;F;1750;3060;2830;1990
Ted-85001.jpeg;[547.0765   108.073296 604.8781   185.84792 ];M;Amanda_Seyfried;F;1750;3060;2830;1990
Ted-85001.jpeg;[-22.701138 105.881386  47.756733 200.91428 ];M;Amanda_Seyfried;F;1750;3060;2830;1990
Ted-89001.jpeg;[462.73325 166.98882 599.68085 352.63962];M;Mark_Wahlberg;M;2020;5970;3560;4420
Ted-89001.jpeg;[160.22118 177.98978 230.47885 269.1526 ];M;Mark_Wahlberg;M;2020;5970;3560;4420
Ted-89001.jpeg;[839.9037  175.45499 891.1947  247.29132];M;Mark_Wahlberg;M;2020;5970;3560;4420
Ted-89001.jpeg;[235.73172 161.73744 291.79382 258.04288];M;Mark_Wahlberg;M;2020;5970;3560;4420
Ted-89001.jpeg;[ 24.574535 202.97987   73.735    273.59537 ];F;Mark_Wahlberg;M;2020;5970;3560;4420
Ted-89001.jpeg;[934.09753 126.10529 966.1071  170.44084];F;Mark_Wahlberg;M;2020;5970;3560;4420
Ted-89001.jpeg;[766.2821   71.1302  801.9304  123.55341];M;Mark_Wahlberg;M;2020;5970;3560;4420
Ted-92751.jpeg;[545.50726  115.087944 640.1174   241.09113 ];F;Amanda_Seyfried;F;1280;6530;2350;5450
Ted-94001.jpeg;[618.6753  122.47374 725.70776 260.797  ];F;Amanda_Seyfried;F;1250;7120;2540;5830
Ted-94501.jpeg;[541.61646  107.444824 638.6921   247.48732 ];F;Amanda_Seyfried;F;1400;6290;2470;5210
Ted-95001.jpeg;[620.7775  138.21901 753.87854 332.4553 ];M;Mark_Wahlberg;M;1670;7690;3220;6140
Ted-98001.jpeg;[695.7265  156.13686 800.9597  302.7054 ];F;Amanda_Seyfried;F;1820;8120;3110;6830
Ted-98001.jpeg;[ 70.84973 178.05235 192.59264 318.8629 ];M;Amanda_Seyfried;F;1820;8120;3110;6830
Ted-98001.jpeg;[408.80386 168.98566 555.2707  349.65247];M;Amanda_Seyfried;F;1820;8120;3110;6830
Ted-98501.jpeg;[718.4671  157.14488 823.50757 303.47882];F;Amanda_Seyfried;F;1820;8410;3110;7120
Ted-98501.jpeg;[ 57.697098 150.6844   179.31496  318.6772  ];M;Amanda_Seyfried;F;1820;8410;3110;7120
TheDescendants-100501.jpeg;[313.57712  33.96474 425.39395 188.54526];M;Nick_Krause;M;530;4400;1820;3110
TheDescendants-100751.jpeg;[290.5793    41.696415 402.19342  192.31934 ];M;Nick_Krause;M;670;4110;1960;2820
TheDescendants-101501.jpeg;[254.85403  69.51447 411.27972 285.11655];M;Nick_Krause;M;980;4280;2840;2420
TheDescendants-102001.jpeg;[325.64062   20.036379 400.01102  122.287994];M;George_Clooney;M;260;4040;1160;3150
TheDescendants-105501.jpeg;[437.8673   41.67827 648.33636 347.7536 ];M;George_Clooney;M;930;6370;3160;4140
TheDescendants-106251.jpeg;[294.9021    74.524734 358.4315   159.12053 ];F;Nick_Krause;M;1700;4920;2220;4400
TheDescendants-106251.jpeg;[437.83316 153.7392  497.7152  234.9343 ];M;Nick_Krause;M;1700;4920;2220;4400
TheDescendants-107501.jpeg;[525.2173   48.16353 617.3738  166.63405];M;Judy_Greer;F;720;5850;1460;5110
TheDescendants-10751.jpeg;[320.55048   44.914207 426.485    188.4353  ];M;George_Clooney;M;680;4260;1750;3180
TheDescendants-108751.jpeg;[238.21219  47.4165  354.4327  205.23279];M;George_Clooney;M;670;3680;1960;2390
TheDescendants-11001.jpeg;[347.88348   40.412895 452.609    180.94818 ];M;George_Clooney;M;680;4500;1750;3420
TheDescendants-11251.jpeg;[302.1384    49.404747 408.40387  193.65048 ];M;George_Clooney;M;680;4020;1750;2940
TheDescendants-114001.jpeg;[265.73877   -3.172447 543.298    359.1349  ];M;George_Clooney;M;630;5980;3600;2770
TheDescendants-115251.jpeg;[209.05782  -44.452297 502.5463   329.80936 ];M;George_Clooney;M;230;5270;2900;2600
TheDescendants-116001.jpeg;[213.77492   24.374128 261.02728   81.75064 ];M;George_Clooney;M;570;5930;2420;4070
TheDescendants-116001.jpeg;[154.65509  81.22087 206.14896 142.74203];M;George_Clooney;M;570;5930;2420;4070
TheDescendants-116001.jpeg;[405.36343   41.165558 561.68243  274.24362 ];M;George_Clooney;M;570;5930;2420;4070
TheDescendants-117751.jpeg;[251.4969    51.985035 342.7504   173.72298 ];M;George_Clooney;M;760;3440;1660;2550
TheDescendants-117751.jpeg;[486.66586 120.31915 550.33716 225.92738];F;George_Clooney;M;760;3440;1660;2550
TheDescendants-121001.jpeg;[515.21564   32.754025 646.87524  212.07841 ];M;George_Clooney;M;670;6400;1960;5110
TheDescendants-121001.jpeg;[515.21564   32.754025 646.87524  212.07841 ];M;Shailene_Woodley;F;1820;2680;3110;1390
TheDescendants-121001.jpeg;[130.4271  150.05412 247.00798 304.05154];F;George_Clooney;M;670;6400;1960;5110
TheDescendants-121001.jpeg;[130.4271  150.05412 247.00798 304.05154];F;Shailene_Woodley;F;1820;2680;3110;1390
TheDescendants-121251.jpeg;[524.29254   27.491863 649.8313   199.58289 ];M;George_Clooney;M;470;6660;2020;5110
TheDescendants-121251.jpeg;[166.58365 119.61773 275.96667 268.8043 ];F;George_Clooney;M;470;6660;2020;5110
TheDescendants-121501.jpeg;[558.5406   26.13458 683.7399  199.30664];M;George_Clooney;M;530;6830;1820;5540
TheDescendants-121501.jpeg;[187.8982  137.75412 307.60864 300.87094];F;George_Clooney;M;530;6830;1820;5540
TheDescendants-121751.jpeg;[139.10677 112.06584 254.27457 267.95636];F;Shailene_Woodley;F;1390;2680;2680;1390
TheDescendants-121751.jpeg;[548.20935   29.599482 675.0913   209.14998 ];M;Shailene_Woodley;F;1390;2680;2680;1390
TheDescendants-122251.jpeg;[329.25476 132.52048 421.25467 258.23456];F;Judy_Greer;F;1520;4260;2590;3180
TheDescendants-122251.jpeg;[447.14236   33.890434 533.4008   162.11674 ];M;Judy_Greer;F;1520;4260;2590;3180
TheDescendants-123001.jpeg;[334.53915 143.51422 426.7345  275.33847];F;Judy_Greer;F;1750;4260;2830;3180
TheDescendants-123001.jpeg;[465.2831   43.52581 555.7635  170.40645];M;Judy_Greer;F;1750;4260;2830;3180
TheDescendants-123251.jpeg;[341.4341  130.09473 431.0074  258.0161 ];F;Judy_Greer;F;1660;4340;2550;3440
TheDescendants-123251.jpeg;[485.0426    34.040287 577.8762   162.43315 ];M;Judy_Greer;F;1660;4340;2550;3440
TheDescendants-123251.jpeg;[ 14.339286   -5.8655224 113.69058   228.66327  ];F;Judy_Greer;F;1660;4340;2550;3440
TheDescendants-124251.jpeg;[207.02066  85.82392 250.28949 147.2931 ];M;George_Clooney;M;900;2620;1410;2100
TheDescendants-124251.jpeg;[545.2773  129.72958 604.62006 197.79887];M;George_Clooney;M;900;2620;1410;2100
TheDescendants-125501.jpeg;[551.9335    48.719967 670.9037   210.13145 ];M;George_Clooney;M;820;6690;2110;5400
TheDescendants-126001.jpeg;[544.5917   39.43304 668.9402  213.22217];M;George_Clooney;M;670;6690;1960;5400
TheDescendants-127751.jpeg;[425.13568   33.199497 613.90125  309.50458 ];M;George_Clooney;M;930;6130;3160;3900
TheDescendants-128501.jpeg;[417.8988    13.070324 628.57263  313.48187 ];F;Judy_Greer;F;680;6620;2910;4390
TheDescendants-129001.jpeg;[533.72986  49.31851 702.73834 259.84933];M;George_Clooney;M;570;6750;2420;4890
TheDescendants-129001.jpeg;[247.19218  117.241806 378.62308  295.38022 ];F;George_Clooney;M;570;6750;2420;4890
TheDescendants-135001.jpeg;[290.34842   56.724335 421.19348  248.07126 ];M;George_Clooney;M;980;4420;2530;2870
TheDescendants-135001.jpeg;[556.5127   52.19798 664.5273  281.48123];M;George_Clooney;M;980;4420;2530;2870
TheDescendants-135751.jpeg;[270.3073    46.983456 397.6572   235.02173 ];M;George_Clooney;M;810;4080;2360;2530
TheDescendants-135751.jpeg;[593.5317     -5.5538883 794.3703    282.1452   ];M;George_Clooney;M;810;4080;2360;2530
TheDescendants-137001.jpeg;[149.09027   12.198955 284.1674   198.63605 ];M;George_Clooney;M;300;2870;1840;1320
TheDescendants-137001.jpeg;[358.40237 167.0721  460.37805 317.94748];F;George_Clooney;M;300;2870;1840;1320
TheDescendants-137001.jpeg;[632.2758  104.62291 751.77277 242.70052];M;George_Clooney;M;300;2870;1840;1320
TheDescendants-142001.jpeg;[547.35956   56.049927 655.0877   196.62943 ];M;George_Clooney;M;670;6690;1960;5400
TheDescendants-142001.jpeg;[153.81969  -13.039915 278.0092   235.3875  ];F;George_Clooney;M;670;6690;1960;5400
TheDescendants-142501.jpeg;[572.5067    92.920715 667.5352   206.92871 ];M;George_Clooney;M;1300;6430;2040;5690
TheDescendants-142501.jpeg;[ 77.04162  -14.155988 189.71886  177.00151 ];M;George_Clooney;M;1300;6430;2040;5690
TheDescendants-146001.jpeg;[477.35004   58.355267 586.9474   214.0714  ];M;George_Clooney;M;920;5810;1990;4740
TheDescendants-147001.jpeg;[576.5811    28.847574 604.7249    64.389206];M;George_Clooney;M;300;6050;660;5690
TheDescendants-147001.jpeg;[255.98534 120.32889 279.50546 153.35788];M;George_Clooney;M;300;6050;660;5690
TheDescendants-147001.jpeg;[409.99982 134.36755 431.85126 165.38213];M;George_Clooney;M;300;6050;660;5690
TheDescendants-148751.jpeg;[303.16052  25.50072 425.6759  204.17726];F;Judy_Greer;F;670;4400;1960;3110
TheDescendants-149001.jpeg;[263.4691   40.74029 353.6662  160.7985 ];F;Judy_Greer;F;660;3540;1560;2650
TheDescendants-149251.jpeg;[287.84366  42.88703 391.34137 189.28818];M;George_Clooney;M;530;4110;1820;2820
TheDescendants-151001.jpeg;[290.1573    47.433407 391.33188  189.42905 ];F;Judy_Greer;F;800;4020;1870;2940
TheDescendants-151251.jpeg;[498.77023   36.421955 617.5871   201.5187  ];M;George_Clooney;M;670;6120;1960;4830
TheDescendants-151501.jpeg;[492.8048    42.640305 612.25134  211.38277 ];M;George_Clooney;M;670;6120;1960;4830
TheDescendants-151751.jpeg;[260.71527  34.76574 358.56567 176.99901];F;Judy_Greer;F;680;3660;1750;2590
TheDescendants-152001.jpeg;[484.34836  42.30187 624.6099  239.43028];M;George_Clooney;M;810;6140;2360;4590
TheDescendants-152251.jpeg;[286.9876   37.42374 408.3836  213.37434];F;Judy_Greer;F;670;4250;1960;2960
TheDescendants-152751.jpeg;[235.15164   31.761831 332.20956  166.97675 ];M;George_Clooney;M;390;3540;1680;2250
TheDescendants-153001.jpeg;[291.82263   43.428925 420.9492   234.45956 ];F;Judy_Greer;F;810;4420;2360;2870
TheDescendants-153251.jpeg;[300.00073  42.29669 425.60883 239.79425];F;Judy_Greer;F;810;4420;2360;2870
TheDescendants-153501.jpeg;[281.0364   48.02851 409.22046 242.60796];F;Judy_Greer;F;810;4250;2360;2700
TheDescendants-153751.jpeg;[269.24808  38.78048 382.67477 204.60121];M;George_Clooney;M;670;3970;1960;2680
TheDescendants-154251.jpeg;[209.88348  61.51331 376.99643 301.9806 ];M;George_Clooney;M;980;4070;2840;2210
TheDescendants-154501.jpeg;[313.62024   51.261818 488.28278  288.18964 ];M;George_Clooney;M;770;5100;2630;3240
TheDescendants-15501.jpeg;[241.8794  -67.56489 541.2171  337.15738];M;George_Clooney;M;270;5620;3480;2410
TheDescendants-155251.jpeg;[285.81445  55.62632 369.27222 165.39005];M;George_Clooney;M;660;3740;1560;2850
TheDescendants-155501.jpeg;[282.91418  60.90986 463.53082 279.4584 ];M;George_Clooney;M;980;4480;2840;2620
TheDescendants-15751.jpeg;[369.8299    53.605343 439.71426  144.88326 ];M;George_Clooney;M;550;4440;1300;3700
