frame_name;position;guessed_gender;actor;gender;top;right;bottom;left;position_list;pos0
TheTown-134501.jpeg;[212.99924   15.361881 366.85535  215.10172 ];M;Jeremy_Renner;M;360;4070;2220;2210;[212.99924, 15.361881, 366.85535, 215.10172];212.99924
TheTown-142751.jpeg;[252.96312  32.62138 323.03433 129.4934 ];M;Pete_Postlethwaite;M;470;3280;1210;2540;[252.96312, 32.62138, 323.03433, 129.4934];252.96312
TheTown-143001.jpeg;[217.48457  29.493   290.99954 121.35125];M;Pete_Postlethwaite;M;380;2950;1130;2200;[217.48457, 29.493, 290.99954, 121.35125];217.48457
TheTown-212501.jpeg;[370.83118  44.47914 430.68237 131.95552];M;Jon_Hamm;M;590;4320;1220;3700;[370.83118, 44.47914, 430.68237, 131.95552];370.83118
TheWolfofWallStreet-100631.jpeg;[362.02942 -36.87126 583.33185 263.82446];M;Leonardo_DiCaprio;M;0;5870;2600;3190;[362.02942, -36.87126, 583.33185, 263.82446];362.02942
TheWolfofWallStreet-100778.jpeg;[785.88525 192.37747 879.1805  329.25372];M;Leonardo_DiCaprio;M;430;6620;2660;4390;[785.88525, 192.37747, 879.1805, 329.25372];785.88525
TheWolfofWallStreet-111054.jpeg;[281.871     54.899326 379.93277  180.95232 ];F;Margot_Robbie;F;800;3900;1870;2820;[281.871, 54.899326, 379.93277, 180.95232];281.871
TheWolfofWallStreet-111537.jpeg;[537.5632  159.6017  552.62054 178.28242];M;Leonardo_DiCaprio;M;810;4590;2360;3040;[537.5632, 159.6017, 552.62054, 178.28242];537.5632
TheWolfofWallStreet-112796.jpeg;[467.58136   31.207882 563.97815  148.98619 ];M;Leonardo_DiCaprio;M;560;5540;1460;4640;[467.58136, 31.207882, 563.97815, 148.98619];467.58136
TheWolfofWallStreet-132804.jpeg;[230.73149   50.842693 333.08295  179.8942  ];M;Leonardo_DiCaprio;M;800;3420;1870;2350;[230.73149, 50.842693, 333.08295, 179.8942];230.73149
TheWolfofWallStreet-144420.jpeg;[580.136     13.950535 829.9156   264.5389  ];M;Jonah_Hill;M;980;4070;2840;2210;[580.136, 13.950535, 829.9156, 264.5389];580.136
TheWolfofWallStreet-14471.jpeg;[780.8064   92.73599 818.09155 145.7458 ];M;Matthew_McConaughey;M;640;6140;2190;4590;[780.8064, 92.73599, 818.09155, 145.7458];780.8064
TheWolfofWallStreet-150773.jpeg;[332.18918   34.454926 506.46625  270.09412 ];M;Leonardo_DiCaprio;M;770;4890;2630;3040;[332.18918, 34.454926, 506.46625, 270.09412];332.18918
TheWolfofWallStreet-153575.jpeg;[495.39642   41.920883 673.86035  256.1052  ];M;Leonardo_DiCaprio;M;980;6310;2530;4760;[495.39642, 41.920883, 673.86035, 256.1052];495.39642
TheWolfofWallStreet-154097.jpeg;[493.8584    49.743855 662.4633   261.328   ];M;Leonardo_DiCaprio;M;770;6550;2630;4690;[493.8584, 49.743855, 662.4633, 261.328];493.8584
TheWolfofWallStreet-154439.jpeg;[478.9551   55.55223 651.0292  269.64413];M;Leonardo_DiCaprio;M;770;6340;2630;4480;[478.9551, 55.55223, 651.0292, 269.64413];478.9551
TheWolfofWallStreet-154780.jpeg;[511.4572    46.433964 678.01794  260.24402 ];M;Leonardo_DiCaprio;M;770;6550;2630;4690;[511.4572, 46.433964, 678.01794, 260.24402];511.4572
TheWolfofWallStreet-157426.jpeg;[619.60657   49.663284 689.24976  150.4568  ];M;Jon_Bernthal;M;630;6850;1380;6100;[619.60657, 49.663284, 689.24976, 150.4568];619.60657
TheWolfofWallStreet-157956.jpeg;[611.80133   86.617744 685.19165  193.50266 ];M;Jon_Bernthal;M;960;6830;1860;5930;[611.80133, 86.617744, 685.19165, 193.50266];611.80133
TheWolfofWallStreet-158323.jpeg;[669.58325  90.87402 742.14594 192.62715];M;Jon_Bernthal;M;960;7430;1860;6530;[669.58325, 90.87402, 742.14594, 192.62715];669.58325
TheWolfofWallStreet-162575.jpeg;[546.76733  39.09691 619.13226 138.12636];M;Jon_Bernthal;M;460;6130;1360;5240;[546.76733, 39.09691, 619.13226, 138.12636];546.76733
TheWolfofWallStreet-163592.jpeg;[654.63837  43.32068 728.72723 140.53522];M;Jon_Bernthal;M;460;7230;1360;6330;[654.63837, 43.32068, 728.72723, 140.53522];654.63837
TheWolfofWallStreet-18341.jpeg;[691.40155  66.76055 729.1103  122.21467];M;Matthew_McConaughey;M;670;6550;1960;5260;[691.40155, 66.76055, 729.1103, 122.21467];691.40155
TheWolfofWallStreet-18471.jpeg;[670.3161   64.55942 708.2099  113.73315];M;Matthew_McConaughey;M;800;5690;1870;4620;[670.3161, 64.55942, 708.2099, 113.73315];670.3161
TheWolfofWallStreet-193829.jpeg;[419.69092   43.862144 534.0224   188.91309 ];M;Leonardo_DiCaprio;M;530;5260;1820;3970;[419.69092, 43.862144, 534.0224, 188.91309];419.69092
TheWolfofWallStreet-222990.jpeg;[586.8221   87.60813 660.7923  175.0244 ];M;Leonardo_DiCaprio;M;960;6520;1710;5770;[586.8221, 87.60813, 660.7923, 175.0244];586.8221
TheWolfofWallStreet-223971.jpeg;[195.32074   60.585827 291.8606   182.8334  ];M;Leonardo_DiCaprio;M;800;3060;1870;1990;[195.32074, 60.585827, 291.8606, 182.8334];195.32074
TheWolfofWallStreet-237969.jpeg;[243.38472   38.508125 365.29718  184.0305  ];M;Leonardo_DiCaprio;M;670;3820;1960;2530;[243.38472, 38.508125, 365.29718, 184.0305];243.38472
TheWolfofWallStreet-238845.jpeg;[248.67905  44.03856 369.0897  191.54024];M;Leonardo_DiCaprio;M;800;3780;1870;2700;[248.67905, 44.03856, 369.0897, 191.54024];248.67905
TheWolfofWallStreet-27363.jpeg;[273.90912  53.41384 401.27896 218.59727];M;Leonardo_DiCaprio;M;820;4110;2110;2820;[273.90912, 53.41384, 401.27896, 218.59727];273.90912
TheWolfofWallStreet-36883.jpeg;[240.72037  64.78173 348.2268  208.62308];M;Leonardo_DiCaprio;M;920;3540;1990;2470;[240.72037, 64.78173, 348.2268, 208.62308];240.72037
TheWolfofWallStreet-42505.jpeg;[474.664     59.986183 616.33276  246.7848  ];M;Jon_Bernthal;M;810;6310;2360;4760;[474.664, 59.986183, 616.33276, 246.7848];474.664
TheWolfofWallStreet-42801.jpeg;[734.2246    44.259003 875.4024   280.8695  ];M;Leonardo_DiCaprio;M;670;2960;1960;1670;[734.2246, 44.259003, 875.4024, 280.8695];734.2246
TheWolfofWallStreet-42937.jpeg;[709.65137  59.83613 861.82294 299.66336];M;Leonardo_DiCaprio;M;800;4020;1870;2940;[709.65137, 59.83613, 861.82294, 299.66336];709.65137
TheWolfofWallStreet-46227.jpeg;[156.10104 -73.26753 465.7755  333.5709 ];M;Leonardo_DiCaprio;M;270;4910;3480;1700;[156.10104, -73.26753, 465.7755, 333.5709];156.10104
TheWolfofWallStreet-77592.jpeg;[558.915   145.2399  625.0116  238.55154];M;Leonardo_DiCaprio;M;470;5110;2020;3560;[558.915, 145.2399, 625.0116, 238.55154];558.915
TheWolfofWallStreet-83436.jpeg;[510.9277    36.318085 650.1044   218.25917 ];M;Leonardo_DiCaprio;M;470;6310;2020;4760;[510.9277, 36.318085, 650.1044, 218.25917];510.9277
TheWolfofWallStreet-8462.jpeg;[462.44708  36.8681  618.7091  237.1636 ];M;Leonardo_DiCaprio;M;810;5970;2360;4420;[462.44708, 36.8681, 618.7091, 237.1636];462.44708
TheWolfofWallStreet-8962.jpeg;[296.76846  83.54717 396.0047  211.53188];M;Leonardo_DiCaprio;M;820;4250;2110;2960;[296.76846, 83.54717, 396.0047, 211.53188];296.76846
TheWolfofWallStreet-9175.jpeg;[192.33658   57.096436 315.41312  241.48386 ];M;Matthew_McConaughey;M;810;3390;2360;1840;[192.33658, 57.096436, 315.41312, 241.48386];192.33658
TheWolfofWallStreet-9742.jpeg;[454.40912   57.174004 598.4296   229.05048 ];M;Leonardo_DiCaprio;M;640;5800;2190;4250;[454.40912, 57.174004, 598.4296, 229.05048];454.40912
TheWreckingCrew-105092.jpeg;[286.92426   16.341124 538.91693  333.96603 ];M;Jason_Momoa;M;270;5620;3480;2410;[286.92426, 16.341124, 538.91693, 333.96603];286.92426
TheWreckingCrew-117989.jpeg;[582.12274   55.796906 657.54767  156.9352  ];M;Jason_Momoa;M;630;4030;1380;3280;[582.12274, 55.796906, 657.54767, 156.9352];582.12274
TheWreckingCrew-118309.jpeg;[404.9503    16.202787 570.7992   241.10962 ];M;Jason_Momoa;M;360;5510;2220;3660;[404.9503, 16.202787, 570.7992, 241.10962];404.9503
TheWreckingCrew-118525.jpeg;[455.65524   35.343624 613.6895   231.32896 ];M;Jason_Momoa;M;640;5970;2190;4420;[455.65524, 35.343624, 613.6895, 231.32896];455.65524
TheWreckingCrew-130160.jpeg;[547.8381    62.842888 627.38196  163.32205 ];M;Jacob_Batalon;M;800;6190;1550;5440;[547.8381, 62.842888, 627.38196, 163.32205];547.8381
TheWreckingCrew-130272.jpeg;[546.22876  64.02293 620.5434  160.94325];M;Jacob_Batalon;M;800;6100;1550;5360;[546.22876, 64.02293, 620.5434, 160.94325];546.22876
TheWreckingCrew-130399.jpeg;[545.4128   60.5221  618.60944 154.66257];M;Jacob_Batalon;M;800;6100;1550;5360;[545.4128, 60.5221, 618.60944, 154.66257];545.4128
TheWreckingCrew-135255.jpeg;[485.4272    62.125423 697.9466   347.30563 ];M;Dave_Bautista;M;930;7120;3160;4890;[485.4272, 62.125423, 697.9466, 347.30563];485.4272
TheWreckingCrew-160083.jpeg;[704.96954  -28.725677 955.7487   327.15253 ];M;Temuera_Morrison;M;570;4280;2420;2420;[704.96954, -28.725677, 955.7487, 327.15253];704.96954
TheWreckingCrew-160607.jpeg;[378.3109   83.2837  411.03146 125.58254];M;Temuera_Morrison;M;860;4090;1220;3730;[378.3109, 83.2837, 411.03146, 125.58254];378.3109
TheWreckingCrew-160709.jpeg;[436.01453   33.825813 599.1946   258.69806 ];M;Temuera_Morrison;M;570;6130;2420;4280;[436.01453, 33.825813, 599.1946, 258.69806];436.01453
TheWreckingCrew-162319.jpeg;[458.7581    40.559742 641.49805  289.7285  ];M;Jason_Momoa;M;680;6370;2910;4140;[458.7581, 40.559742, 641.49805, 289.7285];458.7581
TheWreckingCrew-18210.jpeg;[617.09717 127.47218 720.218   273.75778];M;Jason_Momoa;M;640;3220;2190;1670;[617.09717, 127.47218, 720.218, 273.75778];617.09717
TheWreckingCrew-18656.jpeg;[631.3188  -66.30919 817.5423  273.4886 ];F;Jason_Momoa;M;770;4070;2630;2210;[631.3188, -66.30919, 817.5423, 273.4886];631.3188
TheWreckingCrew-18847.jpeg;[238.59145    9.932937 397.8218   248.35202 ];M;Jason_Momoa;M;570;4070;2420;2210;[238.59145, 9.932937, 397.8218, 248.35202];238.59145
TheWreckingCrew-22355.jpeg;[460.14676  52.2219  536.8194  154.30536];M;Jason_Momoa;M;560;5340;1460;4440;[460.14676, 52.2219, 536.8194, 154.30536];460.14676
TheWreckingCrew-32233.jpeg;[606.08093  72.79469 696.2928  189.33058];F;Jason_Momoa;M;760;3050;1660;2150;[606.08093, 72.79469, 696.2928, 189.33058];606.08093
TheWreckingCrew-32692.jpeg;[632.8302   71.68624 708.6119  187.33582];F;Jason_Momoa;M;800;2940;1870;1870;[632.8302, 71.68624, 708.6119, 187.33582];632.8302
TheWreckingCrew-33046.jpeg;[612.8666    39.140965 694.5644   158.02606 ];F;Jason_Momoa;M;1060;2650;1960;1750;[612.8666, 39.140965, 694.5644, 158.02606];612.8666
TheWreckingCrew-33249.jpeg;[276.68408   46.556313 411.9601   236.82808 ];M;Jason_Momoa;M;960;3970;2250;2680;[276.68408, 46.556313, 411.9601, 236.82808];276.68408
TheWreckingCrew-33359.jpeg;[247.89935  76.71839 382.92462 261.7372 ];M;Jason_Momoa;M;1160;3900;2700;2360;[247.89935, 76.71839, 382.92462, 261.7372];247.89935
TheWreckingCrew-33458.jpeg;[582.5402   76.3416  673.45166 198.77216];F;Jason_Momoa;M;800;3300;1870;2230;[582.5402, 76.3416, 673.45166, 198.77216];582.5402
TheWreckingCrew-33667.jpeg;[640.816     81.546104 729.4022   204.89626 ];F;Jason_Momoa;M;440;3300;1520;2230;[640.816, 81.546104, 729.4022, 204.89626];640.816
TheWreckingCrew-34200.jpeg;[630.4049    60.185455 699.71155  171.49457 ];F;Jason_Momoa;M;660;3350;1560;2450;[630.4049, 60.185455, 699.71155, 171.49457];630.4049
TheWreckingCrew-34316.jpeg;[708.3178    -13.8771105 815.35693   203.94768  ];F;Jason_Momoa;M;560;2950;1460;2050;[708.3178, -13.8771105, 815.35693, 203.94768];708.3178
TheWreckingCrew-34655.jpeg;[234.64774  17.09018 436.1055  280.68686];M;Jason_Momoa;M;680;4640;2910;2410;[234.64774, 17.09018, 436.1055, 280.68686];234.64774
TheWreckingCrew-35262.jpeg;[764.74316     3.1513274 844.4867    193.48654  ];F;Jason_Momoa;M;760;3250;1660;2350;[764.74316, 3.1513274, 844.4867, 193.48654];764.74316
TheWreckingCrew-36902.jpeg;[281.66434   54.557438 462.44278  303.8334  ];M;Jason_Momoa;M;980;4690;2840;2830;[281.66434, 54.557438, 462.44278, 303.8334];281.66434
TheWreckingCrew-37865.jpeg;[403.42215 106.20551 474.5137  194.07585];M;Jason_Momoa;M;1220;4740;1840;4110;[403.42215, 106.20551, 474.5137, 194.07585];403.42215
TheWreckingCrew-38279.jpeg;[453.57175    7.933106 595.5593   199.3547  ];M;Jason_Momoa;M;470;5970;2020;4420;[453.57175, 7.933106, 595.5593, 199.3547];453.57175
TheWreckingCrew-39211.jpeg;[326.5814    48.899548 437.28458  205.2228  ];M;Jason_Momoa;M;670;4540;1960;3250;[326.5814, 48.899548, 437.28458, 205.2228];326.5814
TheWreckingCrew-39715.jpeg;[374.43655   17.794416 542.21234  261.38577 ];M;Jason_Momoa;M;770;5510;2630;3660;[374.43655, 17.794416, 542.21234, 261.38577];374.43655
TheWreckingCrew-52843.jpeg;[254.09215   29.138432 393.37814  196.14966 ];M;Jacob_Batalon;M;560;3900;1630;2820;[254.09215, 29.138432, 393.37814, 196.14966];254.09215
TheWreckingCrew-53436.jpeg;[282.4593   36.5625  440.4116  233.72586];M;Jacob_Batalon;M;820;4540;2110;3250;[282.4593, 36.5625, 440.4116, 233.72586];282.4593
TheWreckingCrew-53532.jpeg;[297.47018   22.778515 452.4546   227.3088  ];M;Jacob_Batalon;M;670;4680;1960;3390;[297.47018, 22.778515, 452.4546, 227.3088];297.47018
TheWreckingCrew-53679.jpeg;[291.80807   28.686825 457.1519   239.3084  ];F;Jacob_Batalon;M;670;4680;1960;3390;[291.80807, 28.686825, 457.1519, 239.3084];291.80807
TheWreckingCrew-54225.jpeg;[293.67426   20.630596 473.81174  243.86665 ];M;Jacob_Batalon;M;640;4760;2190;3220;[293.67426, 20.630596, 473.81174, 243.86665];293.67426
TheWreckingCrew-63112.jpeg;[549.01843   97.178024 682.4171   247.31987 ];M;Jason_Momoa;M;1100;6690;2390;5400;[549.01843, 97.178024, 682.4171, 247.31987];549.01843
TheWreckingCrew-63292.jpeg;[523.53357   64.231125 652.0123   218.37985 ];M;Jason_Momoa;M;820;6400;2110;5110;[523.53357, 64.231125, 652.0123, 218.37985];523.53357
TheWreckingCrew-73156.jpeg;[431.08453  59.26769 551.2502  220.26065];M;Jason_Momoa;M;640;5620;2190;4080;[431.08453, 59.26769, 551.2502, 220.26065];431.08453
TheWreckingCrew-86720.jpeg;[669.40643  86.35615 732.6057  153.17854];M;Jason_Momoa;M;760;4240;1660;3350;[669.40643, 86.35615, 732.6057, 153.17854];669.40643
TheWreckingCrew-90550.jpeg;[248.18428   24.634752 450.16232  293.57416 ];M;Jason_Momoa;M;680;4640;2910;2410;[248.18428, 24.634752, 450.16232, 293.57416];248.18428
TheWreckingCrew-90665.jpeg;[290.5382    43.715176 466.84048  295.08414 ];M;Jason_Momoa;M;980;4690;2840;2830;[290.5382, 43.715176, 466.84048, 295.08414];290.5382
TheWreckingCrew-93311.jpeg;[299.94995  34.65014 456.38168 242.7235 ];M;Claes_Bang;M;770;4690;2630;2830;[299.94995, 34.65014, 456.38168, 242.7235];299.94995
TheWreckingCrew-93461.jpeg;[232.46068  77.37561 323.50848 207.15958];M;Jason_Momoa;M;1040;3300;2110;2230;[232.46068, 77.37561, 323.50848, 207.15958];232.46068
TheWreckingCrew-94411.jpeg;[264.31488   76.268875 353.0782   210.03168 ];M;Jason_Momoa;M;1060;3540;1960;2650;[264.31488, 76.268875, 353.0782, 210.03168];264.31488
TheWreckingCrew-94587.jpeg;[486.6232   72.44257 587.09973 218.63733];M;Claes_Bang;M;1040;5810;2110;4740;[486.6232, 72.44257, 587.09973, 218.63733];486.6232
TheWreckingCrew-94856.jpeg;[414.61658   75.963554 520.93274  226.53447 ];M;Claes_Bang;M;960;5260;2250;3970;[414.61658, 75.963554, 520.93274, 226.53447];414.61658
TheWreckingCrew-95007.jpeg;[289.73392   58.894844 407.78912  228.28886 ];M;Jason_Momoa;M;1040;4140;2110;3060;[289.73392, 58.894844, 407.78912, 228.28886];289.73392
TheWreckingCrew-95424.jpeg;[341.52625  48.50296 467.71054 210.03546];M;Jason_Momoa;M;820;4680;2110;3390;[341.52625, 48.50296, 467.71054, 210.03546];341.52625
TheWreckingCrew-95545.jpeg;[372.16425  66.6017  476.3216  196.28587];M;Jason_Momoa;M;860;4740;1760;3840;[372.16425, 66.6017, 476.3216, 196.28587];372.16425
TheWreckingCrew-95657.jpeg;[450.3257    26.701746 601.3664   249.46577 ];M;Claes_Bang;M;570;6130;2420;4280;[450.3257, 26.701746, 601.3664, 249.46577];450.3257
TheWreckingCrew-95744.jpeg;[423.77927  80.55136 526.39465 226.9502 ];M;Claes_Bang;M;1160;5210;2230;4140;[423.77927, 80.55136, 526.39465, 226.9502];423.77927
TheWreckingCrew-96071.jpeg;[369.55902  66.70544 482.79846 224.88771];M;Claes_Bang;M;820;4830;2110;3540;[369.55902, 66.70544, 482.79846, 224.88771];369.55902
TheWreckingCrew-96152.jpeg;[310.99548  -24.732292 449.16675  163.27261 ];M;Jason_Momoa;M;0;4760;1500;3220;[310.99548, -24.732292, 449.16675, 163.27261];310.99548
TheWreckingCrew-96310.jpeg;[338.4176   74.88743 443.28616 217.73814];M;Claes_Bang;M;960;4540;2250;3250;[338.4176, 74.88743, 443.28616, 217.73814];338.4176
TheWreckingCrew-96405.jpeg;[323.57196  77.27743 429.9579  228.96922];M;Claes_Bang;M;960;4400;2250;3110;[323.57196, 77.27743, 429.9579, 228.96922];323.57196
TheWreckingCrew-96656.jpeg;[371.74512   50.576523 474.79428  187.97815 ];M;Claes_Bang;M;560;4740;1630;3660;[371.74512, 50.576523, 474.79428, 187.97815];371.74512
TheWreckingCrew-97015.jpeg;[318.93814   28.580057 489.0791   255.91585 ];M;Claes_Bang;M;570;5100;2420;3240;[318.93814, 28.580057, 489.0791, 255.91585];318.93814
ThreeBillboardsOutsideEbbingMissouri-10898.jpeg;[472.34653  67.09549 585.11975 220.64989];M;Sam_Rockwell;M;820;5830;2110;4540;[472.34653, 67.09549, 585.11975, 220.64989];472.34653
ThreeBillboardsOutsideEbbingMissouri-118630.jpeg;[438.91895   59.392708 523.5482   169.57812 ];M;Peter_Dinklage;M;680;5330;1750;4260;[438.91895, 59.392708, 523.5482, 169.57812];438.91895
ThreeBillboardsOutsideEbbingMissouri-119596.jpeg;[245.97993  63.92118 348.07568 194.23668];M;Peter_Dinklage;M;800;3660;1870;2590;[245.97993, 63.92118, 348.07568, 194.23668];245.97993
ThreeBillboardsOutsideEbbingMissouri-125113.jpeg;[504.78876  44.92014 619.6328  192.82516];M;Peter_Dinklage;M;670;6260;1960;4970;[504.78876, 44.92014, 619.6328, 192.82516];504.78876
ThreeBillboardsOutsideEbbingMissouri-125570.jpeg;[690.14844 156.58794 756.5182  246.72794];M;Frances_McDormand;F;1630;7510;2370;6770;[690.14844, 156.58794, 756.5182, 246.72794];690.14844
ThreeBillboardsOutsideEbbingMissouri-127564.jpeg;[658.774     40.780674 770.76935  199.10217 ];M;Frances_McDormand;F;960;3030;1710;2290;[658.774, 40.780674, 770.76935, 199.10217];658.774
ThreeBillboardsOutsideEbbingMissouri-134337.jpeg;[507.15726     5.8803496 571.56635   156.41629  ];M;Frances_McDormand;F;800;4020;1870;2940;[507.15726, 5.8803496, 571.56635, 156.41629];507.15726
ThreeBillboardsOutsideEbbingMissouri-134515.jpeg;[300.00638  69.37464 383.95694 181.70926];F;Frances_McDormand;F;760;3840;1660;2950;[300.00638, 69.37464, 383.95694, 181.70926];300.00638
ThreeBillboardsOutsideEbbingMissouri-135498.jpeg;[381.36108 110.65404 434.74576 210.8287 ];M;Frances_McDormand;F;810;3220;2360;1670;[381.36108, 110.65404, 434.74576, 210.8287];381.36108
ThreeBillboardsOutsideEbbingMissouri-135559.jpeg;[586.15857   80.645676 635.42535  170.95319 ];M;Frances_McDormand;F;720;2120;1460;1370;[586.15857, 80.645676, 635.42535, 170.95319];586.15857
ThreeBillboardsOutsideEbbingMissouri-136119.jpeg;[380.3878  106.17175 433.60675 202.60922];M;Frances_McDormand;F;980;3560;2530;2010;[380.3878, 106.17175, 433.60675, 202.60922];380.3878
ThreeBillboardsOutsideEbbingMissouri-136369.jpeg;[205.52649   58.432217 352.42267  269.28302 ];F;Frances_McDormand;F;770;3860;2630;2010;[205.52649, 58.432217, 352.42267, 269.28302];205.52649
ThreeBillboardsOutsideEbbingMissouri-136874.jpeg;[243.35059  77.41942 399.32785 288.82175];F;Frances_McDormand;F;980;4280;2840;2420;[243.35059, 77.41942, 399.32785, 288.82175];243.35059
ThreeBillboardsOutsideEbbingMissouri-137196.jpeg;[657.32153  36.06497 780.9436  322.48907];F;Frances_McDormand;F;1100;3970;2390;2680;[657.32153, 36.06497, 780.9436, 322.48907];657.32153
ThreeBillboardsOutsideEbbingMissouri-137562.jpeg;[796.1473    72.750114 838.7087   140.8303  ];M;Frances_McDormand;F;680;3180;1750;2110;[796.1473, 72.750114, 838.7087, 140.8303];796.1473
ThreeBillboardsOutsideEbbingMissouri-138403.jpeg;[456.3553   63.87338 541.7897  181.15689];F;Frances_McDormand;F;860;5340;1760;4440;[456.3553, 63.87338, 541.7897, 181.15689];456.3553
ThreeBillboardsOutsideEbbingMissouri-138509.jpeg;[455.58948  48.4976  534.98914 157.22115];M;John_Hawkes;M;660;5440;1560;4540;[455.58948, 48.4976, 534.98914, 157.22115];455.58948
ThreeBillboardsOutsideEbbingMissouri-138873.jpeg;[447.78076   39.180775 534.1579   159.2483  ];F;Frances_McDormand;F;440;5450;1520;4380;[447.78076, 39.180775, 534.1579, 159.2483];447.78076
ThreeBillboardsOutsideEbbingMissouri-139209.jpeg;[586.8666     -7.0385227 683.64044   115.37284  ];F;Frances_McDormand;F;80;6770;1160;5690;[586.8666, -7.0385227, 683.64044, 115.37284];586.8666
ThreeBillboardsOutsideEbbingMissouri-144302.jpeg;[226.85768   38.982723 402.38937  277.76508 ];M;Frances_McDormand;F;770;4070;2630;2210;[226.85768, 38.982723, 402.38937, 277.76508];226.85768
ThreeBillboardsOutsideEbbingMissouri-150253.jpeg;[347.11472   65.179016 425.4128   167.81108 ];F;Frances_McDormand;F;760;4340;1660;3440;[347.11472, 65.179016, 425.4128, 167.81108];347.11472
ThreeBillboardsOutsideEbbingMissouri-155447.jpeg;[426.7897    30.091604 644.57916  301.75443 ];M;Frances_McDormand;F;680;6620;2910;4390;[426.7897, 30.091604, 644.57916, 301.75443];426.7897
ThreeBillboardsOutsideEbbingMissouri-20867.jpeg;[501.34778 139.0027  572.36084 238.80362];F;Frances_McDormand;F;1550;5690;2290;4940;[501.34778, 139.0027, 572.36084, 238.80362];501.34778
ThreeBillboardsOutsideEbbingMissouri-20971.jpeg;[481.9649   97.564   583.38635 237.41019];M;Frances_McDormand;F;1100;5830;2390;4540;[481.9649, 97.564, 583.38635, 237.41019];481.9649
ThreeBillboardsOutsideEbbingMissouri-22066.jpeg;[232.1932    40.917713 347.66043  198.07152 ];M;Frances_McDormand;F;670;3540;1960;2250;[232.1932, 40.917713, 347.66043, 198.07152];232.1932
ThreeBillboardsOutsideEbbingMissouri-22495.jpeg;[229.39716  54.49086 345.06262 211.34567];M;Frances_McDormand;F;820;3540;2110;2250;[229.39716, 54.49086, 345.06262, 211.34567];229.39716
ThreeBillboardsOutsideEbbingMissouri-24082.jpeg;[709.7343   77.79437 852.5839  304.53876];M;Woody_Harrelson;M;1250;5540;2540;4250;[709.7343, 77.79437, 852.5839, 304.53876];709.7343
ThreeBillboardsOutsideEbbingMissouri-26016.jpeg;[250.49971   40.312954 377.36392  217.51387 ];M;Sam_Rockwell;M;670;3820;1960;2530;[250.49971, 40.312954, 377.36392, 217.51387];250.49971
ThreeBillboardsOutsideEbbingMissouri-26623.jpeg;[199.9459    46.181046 311.48978  201.66983 ];M;Sam_Rockwell;M;670;3110;1960;1820;[199.9459, 46.181046, 311.48978, 201.66983];199.9459
ThreeBillboardsOutsideEbbingMissouri-28905.jpeg;[243.44914   57.741356 318.88565  159.76    ];F;Frances_McDormand;F;660;3350;1560;2450;[243.44914, 57.741356, 318.88565, 159.76];243.44914
ThreeBillboardsOutsideEbbingMissouri-29215.jpeg;[269.0367   70.89693 396.15662 241.55392];F;Frances_McDormand;F;960;3970;2250;2680;[269.0367, 70.89693, 396.15662, 241.55392];269.0367
ThreeBillboardsOutsideEbbingMissouri-31884.jpeg;[234.55547  70.65863 308.57358 172.56857];M;Frances_McDormand;F;760;3050;1660;2150;[234.55547, 70.65863, 308.57358, 172.56857];234.55547
ThreeBillboardsOutsideEbbingMissouri-32538.jpeg;[228.91727   44.748714 354.74796  220.35788 ];M;Frances_McDormand;F;820;3540;2110;2250;[228.91727, 44.748714, 354.74796, 220.35788];228.91727
ThreeBillboardsOutsideEbbingMissouri-33045.jpeg;[222.59105   46.830933 342.00183  214.95035 ];F;Frances_McDormand;F;820;3390;2110;2100;[222.59105, 46.830933, 342.00183, 214.95035];222.59105
ThreeBillboardsOutsideEbbingMissouri-34346.jpeg;[437.23035   38.592094 524.97217  159.41283 ];M;Woody_Harrelson;M;660;5240;1560;4340;[437.23035, 38.592094, 524.97217, 159.41283];437.23035
ThreeBillboardsOutsideEbbingMissouri-34710.jpeg;[528.94086   44.710632 608.4293   155.83554 ];M;Woody_Harrelson;M;630;6020;1380;5270;[528.94086, 44.710632, 608.4293, 155.83554];528.94086
ThreeBillboardsOutsideEbbingMissouri-39074.jpeg;[442.6694    77.143654 544.323    212.54854 ];F;Frances_McDormand;F;1040;5450;2110;4380;[442.6694, 77.143654, 544.323, 212.54854];442.6694
ThreeBillboardsOutsideEbbingMissouri-39322.jpeg;[434.03113   49.822296 535.08636  185.91277 ];F;Frances_McDormand;F;680;5450;1750;4380;[434.03113, 49.822296, 535.08636, 185.91277];434.03113
ThreeBillboardsOutsideEbbingMissouri-40740.jpeg;[213.9615    56.162254 346.04     243.13402 ];M;Frances_McDormand;F;960;3540;2250;2250;[213.9615, 56.162254, 346.04, 243.13402];213.9615
ThreeBillboardsOutsideEbbingMissouri-41484.jpeg;[225.99168   64.405396 322.0747   196.76843 ];M;Frances_McDormand;F;800;3300;1870;2230;[225.99168, 64.405396, 322.0747, 196.76843];225.99168
ThreeBillboardsOutsideEbbingMissouri-41703.jpeg;[356.73514   38.094513 426.5744   130.48473 ];M;Woody_Harrelson;M;470;4360;1210;3610;[356.73514, 38.094513, 426.5744, 130.48473];356.73514
ThreeBillboardsOutsideEbbingMissouri-41873.jpeg;[204.06302   40.270786 304.9789   180.3023  ];M;Frances_McDormand;F;530;3250;1820;1960;[204.06302, 40.270786, 304.9789, 180.3023];204.06302
